SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9183,1,일본여행,여행,해외여행,아시아,일본,1365,14043,15408,20221224
9184,2,달랏여행,여행,해외여행,아시아,베트남,149,10825,10974,20221224
9185,3,베트남여행,여행,해외여행,아시아,베트남,386,8496,8882,20221224
9186,4,후쿠오카여행,여행,해외여행,아시아,일본,845,6747,7592,20221224
9187,5,대만여행,여행,해외여행,아시아,대만,442,5834,6276,20221224
9188,6,오사카여행,여행,해외여행,아시아,일본,693,5190,5883,20221224
9189,7,도쿄여행,여행,해외여행,아시아,일본,629,4497,5126,20221224
9190,8,태국여행,여행,해외여행,아시아,태국,310,4513,4823,20221224
9191,9,싱가포르여행,여행,해외여행,아시아,싱가포르,232,4341,4573,20221224
9192,10,삿포로여행,여행,해외여행,아시아,일본,283,2817,3100,20221224
