"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8453","1","일본여행","여행","해외여행","아시아","일본","5245","18688","23933","20221012"
"8454","2","후쿠오카여행","여행","해외여행","아시아","일본","1418","5074","6492","20221012"
"8455","3","오사카여행","여행","해외여행","아시아","일본","1297","4296","5593","20221012"
"8456","4","대만여행","여행","해외여행","아시아","대만","1214","4012","5226","20221012"
"8457","5","도쿄여행","여행","해외여행","아시아","일본","1120","3521","4641","20221012"
"8458","6","싱가포르여행","여행","해외여행","아시아","싱가포르","671","3625","4296","20221012"
"8459","7","베트남여행","여행","해외여행","아시아","베트남","691","3466","4157","20221012"
"8460","8","태국여행","여행","해외여행","아시아","태국","695","2997","3692","20221012"
"8461","9","괌여행","여행","해외여행","오세아니아","미국","796","2502","3298","20221012"
"8462","10","방콕여행","여행","해외여행","아시아","태국","475","2070","2545","20221012"
