"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2039","1","일본여행","여행","해외여행","아시아","일본","206","989","1195","20210314"
"2040","2","베트남여행","여행","해외여행","아시아","베트남","71","580","651","20210314"
"2041","3","대만여행","여행","해외여행","아시아","대만","58","444","502","20210314"
"2042","4","태국여행","여행","해외여행","아시아","태국","56","387","443","20210314"
"2043","5","터키여행","여행","해외여행","유럽","터키","34","355","389","20210314"
"2044","6","미국여행","여행","해외여행","북아메리카","미국","32","323","355","20210314"
"2045","7","하와이여행","여행","해외여행","북아메리카","미국","33","300","333","20210314"
"2046","8","스위스여행","여행","해외여행","유럽","스위스","67","259","326","20210314"
"2047","9","몽골여행","여행","해외여행","아시아","몽골","20","294","314","20210314"
"2048","10","블라디보스톡여행","여행","해외여행","아시아","러시아","30","248","278","20210314"
