SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9253,1,일본여행,여행,해외여행,아시아,일본,1366,15334,16700,20221231
9254,2,베트남여행,여행,해외여행,아시아,베트남,510,11730,12240,20221231
9255,3,달랏여행,여행,해외여행,아시아,베트남,159,11836,11995,20221231
9256,4,후쿠오카여행,여행,해외여행,아시아,일본,997,6726,7723,20221231
9257,5,대만여행,여행,해외여행,아시아,대만,449,5688,6137,20221231
9258,6,오사카여행,여행,해외여행,아시아,일본,666,5441,6107,20221231
9259,7,도쿄여행,여행,해외여행,아시아,일본,650,4414,5064,20221231
9260,8,싱가포르여행,여행,해외여행,아시아,싱가포르,341,4675,5016,20221231
9261,9,태국여행,여행,해외여행,아시아,태국,305,4701,5006,20221231
9262,10,다낭여행,여행,해외여행,아시아,베트남,250,2834,3084,20221231
