"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4399","1","일본여행","여행","해외여행","아시아","일본","1075","3922","4997","20211105"
"4400","2","태국여행","여행","해외여행","아시아","태국","526","2080","2606","20211105"
"4401","3","괌여행","여행","해외여행","오세아니아","미국","410","1373","1783","20211105"
"4402","4","싱가포르여행","여행","해외여행","아시아","싱가포르","228","1130","1358","20211105"
"4403","5","하와이여행","여행","해외여행","북아메리카","미국","268","1088","1356","20211105"
"4404","6","터키여행","여행","해외여행","유럽","터키","191","1112","1303","20211105"
"4405","7","베트남여행","여행","해외여행","아시아","베트남","244","1050","1294","20211105"
"4406","8","스페인여행","여행","해외여행","유럽","스페인","251","821","1072","20211105"
"4407","9","미국여행","여행","해외여행","북아메리카","미국","197","751","948","20211105"
"4408","10","스위스여행","여행","해외여행","유럽","스위스","172","662","834","20211105"
