"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6439","1","일본여행","여행","해외여행","아시아","일본","5654","21184","26838","20220519"
"6440","2","베트남여행","여행","해외여행","아시아","베트남","825","3970","4795","20220519"
"6441","3","태국여행","여행","해외여행","아시아","태국","802","2779","3581","20220519"
"6442","4","괌여행","여행","해외여행","오세아니아","미국","878","2684","3562","20220519"
"6443","5","터키여행","여행","해외여행","유럽","터키","454","2970","3424","20220519"
"6444","6","싱가포르여행","여행","해외여행","아시아","싱가포르","627","2624","3251","20220519"
"6445","7","대만여행","여행","해외여행","아시아","대만","469","2010","2479","20220519"
"6446","8","하와이여행","여행","해외여행","북아메리카","미국","374","1960","2334","20220519"
"6447","9","스위스여행","여행","해외여행","유럽","스위스","295","1575","1870","20220519"
"6448","10","발리여행","여행","해외여행","아시아","인도네시아","403","1439","1842","20220519"
