"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5909","1","일본여행","여행","해외여행","아시아","일본","1815","6298","8113","20220331"
"5910","2","하와이여행","여행","해외여행","북아메리카","미국","544","2630","3174","20220331"
"5911","3","베트남여행","여행","해외여행","아시아","베트남","485","2343","2828","20220331"
"5912","4","태국여행","여행","해외여행","아시아","태국","419","2001","2420","20220331"
"5913","5","터키여행","여행","해외여행","유럽","터키","261","2044","2305","20220331"
"5914","6","괌여행","여행","해외여행","오세아니아","미국","513","1765","2278","20220331"
"5915","7","싱가포르여행","여행","해외여행","아시아","싱가포르","333","1652","1985","20220331"
"5916","8","스위스여행","여행","해외여행","유럽","스위스","262","1462","1724","20220331"
"5917","9","사이판여행","여행","해외여행","오세아니아","미국","293","1250","1543","20220331"
"5918","10","발리여행","여행","해외여행","아시아","인도네시아","236","1267","1503","20220331"
