SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
8803,1,일본여행,여행,해외여행,아시아,일본,3477,13694,17171,20221116
8804,2,후쿠오카여행,여행,해외여행,아시아,일본,1969,6365,8334,20221116
8805,3,오사카여행,여행,해외여행,아시아,일본,1572,5174,6746,20221116
8806,4,도쿄여행,여행,해외여행,아시아,일본,1514,4508,6022,20221116
8807,5,대만여행,여행,해외여행,아시아,대만,1226,4142,5368,20221116
8808,6,베트남여행,여행,해외여행,아시아,베트남,754,3942,4696,20221116
8809,7,싱가포르여행,여행,해외여행,아시아,싱가포르,639,3753,4392,20221116
8810,8,태국여행,여행,해외여행,아시아,태국,748,3537,4285,20221116
8811,9,삿포로여행,여행,해외여행,아시아,일본,760,2519,3279,20221116
8812,10,괌여행,여행,해외여행,오세아니아,미국,709,2358,3067,20221116
