SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9683,1,일본여행,여행,해외여행,아시아,일본,2947,11923,14870,20230209
9684,2,대만여행,여행,해외여행,아시아,대만,1764,6627,8391,20230209
9685,3,후쿠오카여행,여행,해외여행,아시아,일본,1696,5016,6712,20230209
9686,4,싱가포르여행,여행,해외여행,아시아,싱가포르,1105,5499,6604,20230209
9687,5,오사카여행,여행,해외여행,아시아,일본,1382,4545,5927,20230209
9688,6,베트남여행,여행,해외여행,아시아,베트남,1025,4694,5719,20230209
9689,7,도쿄여행,여행,해외여행,아시아,일본,1183,3980,5163,20230209
9690,8,태국여행,여행,해외여행,아시아,태국,815,3901,4716,20230209
9691,9,터키여행,여행,해외여행,유럽,터키,587,3634,4221,20230209
9692,10,세부여행,여행,해외여행,아시아,필리핀,801,3328,4129,20230209
