SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
10386,1,일본여행,여행,해외여행,아시아,일본,2299,9154,11453,20230420
10387,2,대만여행,여행,해외여행,아시아,대만,1388,5346,6734,20230420
10388,3,후쿠오카여행,여행,해외여행,아시아,일본,1427,5007,6434,20230420
10389,4,베트남여행,여행,해외여행,아시아,베트남,887,5063,5950,20230420
10390,5,싱가포르여행,여행,해외여행,아시아,싱가포르,710,4557,5267,20230420
10391,6,오사카여행,여행,해외여행,아시아,일본,1230,3997,5227,20230420
10392,7,도쿄여행,여행,해외여행,아시아,일본,947,3140,4087,20230420
10393,8,태국여행,여행,해외여행,아시아,태국,660,3096,3756,20230420
10394,9,세부여행,여행,해외여행,아시아,필리핀,749,2888,3637,20230420
10395,10,괌여행,여행,해외여행,오세아니아,미국,849,2355,3204,20230420
