"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1531","1","일본여행","여행","해외여행","아시아","일본","208","672","880","20210122"
"1532","2","발리여행","여행","해외여행","아시아","인도네시아","64","758","822","20210122"
"1533","3","베트남여행","여행","해외여행","아시아","베트남","108","382","490","20210122"
"1534","4","대만여행","여행","해외여행","아시아","대만","118","298","416","20210122"
"1535","5","스위스여행","여행","해외여행","유럽","스위스","60","274","334","20210122"
"1536","6","미국여행","여행","해외여행","북아메리카","미국","61","248","309","20210122"
"1537","7","태국여행","여행","해외여행","아시아","태국","74","204","278","20210122"
"1538","8","하와이여행","여행","해외여행","북아메리카","미국","61","206","267","20210122"
"1539","9","괌여행","여행","해외여행","오세아니아","미국","67","154","221","20210122"
"1540","10","중국여행","여행","해외여행","아시아","중국","39","178","217","20210122"
