"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7703","1","일본여행","여행","해외여행","아시아","일본","1182","9646","10828","20220730"
"7704","2","베트남여행","여행","해외여행","아시아","베트남","325","4271","4596","20220730"
"7705","3","태국여행","여행","해외여행","아시아","태국","303","3647","3950","20220730"
"7706","4","싱가포르여행","여행","해외여행","아시아","싱가포르","321","3598","3919","20220730"
"7707","5","괌여행","여행","해외여행","오세아니아","미국","280","2733","3013","20220730"
"7708","6","방콕여행","여행","해외여행","아시아","태국","214","2184","2398","20220730"
"7709","7","몽골여행","여행","해외여행","아시아","몽골","132","1734","1866","20220730"
"7710","8","대만여행","여행","해외여행","아시아","대만","142","1601","1743","20220730"
"7711","9","발리여행","여행","해외여행","아시아","인도네시아","133","1600","1733","20220730"
"7712","10","다낭여행","여행","해외여행","아시아","베트남","196","1506","1702","20220730"
