"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2349","1","일본여행","여행","해외여행","아시아","일본","233","725","958","20210414"
"2350","2","미국여행","여행","해외여행","북아메리카","미국","74","325","399","20210414"
"2351","3","하와이여행","여행","해외여행","북아메리카","미국","94","303","397","20210414"
"2352","4","이탈리아여행","여행","해외여행","유럽","이탈리아","62","220","282","20210414"
"2353","5","터키여행","여행","해외여행","유럽","터키","51","210","261","20210414"
"2354","6","스위스여행","여행","해외여행","유럽","스위스","75","182","257","20210414"
"2355","7","중국여행","여행","해외여행","아시아","중국","58","190","248","20210414"
"2356","8","괌여행","여행","해외여행","오세아니아","미국","73","151","224","20210414"
"2357","9","캐나다여행","여행","해외여행","북아메리카","캐나다","43","178","221","20210414"
"2358","10","싱가포르여행","여행","해외여행","아시아","싱가포르","59","145","204","20210414"
