"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1141","1","일본여행","여행","해외여행","아시아","일본","242","663","905","20201214"
"1142","2","스위스여행","여행","해외여행","유럽","스위스","88","405","493","20201214"
"1143","3","대만여행","여행","해외여행","아시아","대만","109","330","439","20201214"
"1144","4","미국여행","여행","해외여행","북아메리카","미국","68","310","378","20201214"
"1145","5","태국여행","여행","해외여행","아시아","태국","93","210","303","20201214"
"1146","6","베트남여행","여행","해외여행","아시아","베트남","93","194","287","20201214"
"1147","7","하와이여행","여행","해외여행","북아메리카","미국","80","198","278","20201214"
"1148","8","중국여행","여행","해외여행","아시아","중국","50","193","243","20201214"
"1149","9","캐나다여행","여행","해외여행","북아메리카","캐나다","50","161","211","20201214"
"1150","10","터키여행","여행","해외여행","유럽","터키","34","149","183","20201214"
