"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1641","1","조지아여행","여행","해외여행","유럽","조지아","180","1982","2162","20210202"
"1642","2","일본여행","여행","해외여행","아시아","일본","238","678","916","20210202"
"1643","3","베트남여행","여행","해외여행","아시아","베트남","95","435","530","20210202"
"1644","4","대만여행","여행","해외여행","아시아","대만","93","287","380","20210202"
"1645","5","하와이여행","여행","해외여행","북아메리카","미국","103","263","366","20210202"
"1646","6","두바이여행","여행","해외여행","아시아","아랍에미리트","85","263","348","20210202"
"1647","7","태국여행","여행","해외여행","아시아","태국","87","232","319","20210202"
"1648","8","미국여행","여행","해외여행","북아메리카","미국","64","250","314","20210202"
"1649","9","스위스여행","여행","해외여행","유럽","스위스","60","218","278","20210202"
"1650","10","스페인여행","여행","해외여행","유럽","스페인","44","174","218","20210202"
