"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3269","1","일본여행","여행","해외여행","아시아","일본","192","645","837","20210715"
"3270","2","하와이여행","여행","해외여행","북아메리카","미국","141","434","575","20210715"
"3271","3","태국여행","여행","해외여행","아시아","태국","109","310","419","20210715"
"3272","4","미국여행","여행","해외여행","북아메리카","미국","97","310","407","20210715"
"3273","5","괌여행","여행","해외여행","오세아니아","미국","84","272","356","20210715"
"3274","6","사이판여행","여행","해외여행","오세아니아","미국","85","232","317","20210715"
"3275","7","스위스여행","여행","해외여행","유럽","스위스","84","205","289","20210715"
"3276","8","대만여행","여행","해외여행","아시아","대만","56","227","283","20210715"
"3277","9","베트남여행","여행","해외여행","아시아","베트남","59","201","260","20210715"
"3278","10","체코여행","여행","해외여행","유럽","체코","28","228","256","20210715"
