"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3329","1","일본여행","여행","해외여행","아시아","일본","167","556","723","20210721"
"3330","2","하와이여행","여행","해외여행","북아메리카","미국","117","340","457","20210721"
"3331","3","미국여행","여행","해외여행","북아메리카","미국","105","345","450","20210721"
"3332","4","괌여행","여행","해외여행","오세아니아","미국","107","278","385","20210721"
"3333","5","태국여행","여행","해외여행","아시아","태국","103","250","353","20210721"
"3334","6","조지아여행","여행","해외여행","유럽","조지아","21","294","315","20210721"
"3335","7","사이판여행","여행","해외여행","오세아니아","미국","92","209","301","20210721"
"3336","8","대만여행","여행","해외여행","아시아","대만","63","215","278","20210721"
"3337","9","스위스여행","여행","해외여행","유럽","스위스","70","197","267","20210721"
"3338","10","베트남여행","여행","해외여행","아시아","베트남","65","178","243","20210721"
