"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7453","1","일본여행","여행","해외여행","아시아","일본","4255","15204","19459","20220705"
"7454","2","베트남여행","여행","해외여행","아시아","베트남","1101","4978","6079","20220705"
"7455","3","싱가포르여행","여행","해외여행","아시아","싱가포르","905","4479","5384","20220705"
"7456","4","태국여행","여행","해외여행","아시아","태국","1114","4150","5264","20220705"
"7457","5","괌여행","여행","해외여행","오세아니아","미국","1078","3323","4401","20220705"
"7458","6","방콕여행","여행","해외여행","아시아","태국","700","2167","2867","20220705"
"7459","7","터키여행","여행","해외여행","유럽","터키","490","2263","2753","20220705"
"7460","8","대만여행","여행","해외여행","아시아","대만","574","1909","2483","20220705"
"7461","9","발리여행","여행","해외여행","아시아","인도네시아","434","1949","2383","20220705"
"7462","10","다낭여행","여행","해외여행","아시아","베트남","568","1727","2295","20220705"
