"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"751","1","일본여행","여행","해외여행","아시아","일본","381","1191","1572","20201105"
"752","2","미국여행","여행","해외여행","북아메리카","미국","139","1161","1300","20201105"
"753","3","중국여행","여행","해외여행","아시아","중국","116","452","568","20201105"
"754","4","베트남여행","여행","해외여행","아시아","베트남","110","455","565","20201105"
"755","5","몰타여행","여행","해외여행","유럽","몰타","21","505","526","20201105"
"756","6","대만여행","여행","해외여행","아시아","대만","115","398","513","20201105"
"757","7","스위스여행","여행","해외여행","유럽","스위스","88","366","454","20201105"
"758","8","하와이여행","여행","해외여행","북아메리카","미국","100","331","431","20201105"
"759","9","태국여행","여행","해외여행","아시아","태국","91","328","419","20201105"
"760","10","캐나다여행","여행","해외여행","북아메리카","캐나다","56","346","402","20201105"
