"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2989","1","괌여행","여행","해외여행","오세아니아","미국","541","1267","1808","20210617"
"2990","2","일본여행","여행","해외여행","아시아","일본","354","1077","1431","20210617"
"2991","3","터키여행","여행","해외여행","유럽","터키","144","965","1109","20210617"
"2992","4","스페인여행","여행","해외여행","유럽","스페인","202","638","840","20210617"
"2993","5","하와이여행","여행","해외여행","북아메리카","미국","165","575","740","20210617"
"2994","6","태국여행","여행","해외여행","아시아","태국","178","522","700","20210617"
"2995","7","베트남여행","여행","해외여행","아시아","베트남","139","540","679","20210617"
"2996","8","싱가포르여행","여행","해외여행","아시아","싱가포르","133","436","569","20210617"
"2997","9","스위스여행","여행","해외여행","유럽","스위스","129","434","563","20210617"
"2998","10","대만여행","여행","해외여행","아시아","대만","162","381","543","20210617"
