SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
10736,1,일본여행,여행,해외여행,아시아,일본,2190,9019,11209,20230525
10737,2,대만여행,여행,해외여행,아시아,대만,1429,4981,6410,20230525
10738,3,후쿠오카여행,여행,해외여행,아시아,일본,1459,4728,6187,20230525
10739,4,괌여행,여행,해외여행,오세아니아,미국,1349,4277,5626,20230525
10740,5,베트남여행,여행,해외여행,아시아,베트남,841,4321,5162,20230525
10741,6,오사카여행,여행,해외여행,아시아,일본,1221,3792,5013,20230525
10742,7,싱가포르여행,여행,해외여행,아시아,싱가포르,835,4156,4991,20230525
10743,8,세부여행,여행,해외여행,아시아,필리핀,1010,3906,4916,20230525
10744,9,도쿄여행,여행,해외여행,아시아,일본,1077,3059,4136,20230525
10745,10,태국여행,여행,해외여행,아시아,태국,766,3360,4126,20230525
