"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3559","1","일본여행","여행","해외여행","아시아","일본","208","736","944","20210813"
"3560","2","하와이여행","여행","해외여행","북아메리카","미국","129","568","697","20210813"
"3561","3","사이판여행","여행","해외여행","오세아니아","미국","103","560","663","20210813"
"3562","4","발리여행","여행","해외여행","아시아","인도네시아","51","583","634","20210813"
"3563","5","미국여행","여행","해외여행","북아메리카","미국","88","443","531","20210813"
"3564","6","괌여행","여행","해외여행","오세아니아","미국","112","413","525","20210813"
"3565","7","쿠바여행","여행","해외여행","남아메리카","쿠바","27","485","512","20210813"
"3566","8","태국여행","여행","해외여행","아시아","태국","95","309","404","20210813"
"3567","9","스위스여행","여행","해외여행","유럽","스위스","67","289","356","20210813"
"3568","10","조지아여행","여행","해외여행","유럽","조지아","38","306","344","20210813"
