"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5949","1","일본여행","여행","해외여행","아시아","일본","2330","7229","9559","20220404"
"5950","2","하와이여행","여행","해외여행","북아메리카","미국","708","3126","3834","20220404"
"5951","3","베트남여행","여행","해외여행","아시아","베트남","734","2819","3553","20220404"
"5952","4","괌여행","여행","해외여행","오세아니아","미국","706","2390","3096","20220404"
"5953","5","태국여행","여행","해외여행","아시아","태국","553","2075","2628","20220404"
"5954","6","터키여행","여행","해외여행","유럽","터키","335","2146","2481","20220404"
"5955","7","싱가포르여행","여행","해외여행","아시아","싱가포르","414","1899","2313","20220404"
"5956","8","스페인여행","여행","해외여행","유럽","스페인","323","1450","1773","20220404"
"5957","9","발리여행","여행","해외여행","아시아","인도네시아","298","1461","1759","20220404"
"5958","10","스위스여행","여행","해외여행","유럽","스위스","266","1433","1699","20220404"
