"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4699","1","일본여행","여행","해외여행","아시아","일본","281","1923","2204","20211205"
"4700","2","태국여행","여행","해외여행","아시아","태국","110","887","997","20211205"
"4701","3","싱가포르여행","여행","해외여행","아시아","싱가포르","83","712","795","20211205"
"4702","4","하와이여행","여행","해외여행","북아메리카","미국","61","584","645","20211205"
"4703","5","미국여행","여행","해외여행","북아메리카","미국","94","547","641","20211205"
"4704","6","베트남여행","여행","해외여행","아시아","베트남","65","561","626","20211205"
"4705","7","터키여행","여행","해외여행","유럽","터키","53","552","605","20211205"
"4706","8","괌여행","여행","해외여행","오세아니아","미국","78","503","581","20211205"
"4707","9","대만여행","여행","해외여행","아시아","대만","56","517","573","20211205"
"4708","10","스페인여행","여행","해외여행","유럽","스페인","59","448","507","20211205"
