"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1471","1","일본여행","여행","해외여행","아시아","일본","154","837","991","20210116"
"1472","2","베트남여행","여행","해외여행","아시아","베트남","50","373","423","20210116"
"1473","3","대만여행","여행","해외여행","아시아","대만","61","323","384","20210116"
"1474","4","스위스여행","여행","해외여행","유럽","스위스","30","295","325","20210116"
"1475","5","콜롬비아여행","여행","해외여행","남아메리카","콜롬비아","7","312","319","20210116"
"1476","6","태국여행","여행","해외여행","아시아","태국","38","253","291","20210116"
"1477","7","미국여행","여행","해외여행","북아메리카","미국","31","257","288","20210116"
"1478","8","하와이여행","여행","해외여행","북아메리카","미국","32","239","271","20210116"
"1479","9","터키여행","여행","해외여행","유럽","터키","25","198","223","20210116"
"1480","10","뉴질랜드여행","여행","해외여행","오세아니아","뉴질랜드","16","178","194","20210116"
