SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
8993,1,일본여행,여행,해외여행,아시아,일본,3766,14779,18545,20221205
8994,2,후쿠오카여행,여행,해외여행,아시아,일본,1986,6613,8599,20221205
8995,3,오사카여행,여행,해외여행,아시아,일본,1719,5866,7585,20221205
8996,4,대만여행,여행,해외여행,아시아,대만,1389,5052,6441,20221205
8997,5,도쿄여행,여행,해외여행,아시아,일본,1537,4722,6259,20221205
8998,6,베트남여행,여행,해외여행,아시아,베트남,1061,4585,5646,20221205
8999,7,태국여행,여행,해외여행,아시아,태국,867,3853,4720,20221205
9000,8,싱가포르여행,여행,해외여행,아시아,싱가포르,773,3935,4708,20221205
9001,9,삿포로여행,여행,해외여행,아시아,일본,933,3300,4233,20221205
9002,10,세부여행,여행,해외여행,아시아,필리핀,644,2749,3393,20221205
