"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8513","1","일본여행","여행","해외여행","아시아","일본","4144","14524","18668","20221018"
"8514","2","후쿠오카여행","여행","해외여행","아시아","일본","1611","5346","6957","20221018"
"8515","3","오사카여행","여행","해외여행","아시아","일본","1353","4670","6023","20221018"
"8516","4","도쿄여행","여행","해외여행","아시아","일본","1299","3574","4873","20221018"
"8517","5","대만여행","여행","해외여행","아시아","대만","1186","3485","4671","20221018"
"8518","6","베트남여행","여행","해외여행","아시아","베트남","780","3507","4287","20221018"
"8519","7","싱가포르여행","여행","해외여행","아시아","싱가포르","667","3610","4277","20221018"
"8520","8","태국여행","여행","해외여행","아시아","태국","770","3093","3863","20221018"
"8521","9","괌여행","여행","해외여행","오세아니아","미국","809","2748","3557","20221018"
"8522","10","방콕여행","여행","해외여행","아시아","태국","586","2149","2735","20221018"
