SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9523,1,일본여행,여행,해외여행,아시아,일본,2041,20314,22355,20230124
9524,2,대만여행,여행,해외여행,아시아,대만,911,11003,11914,20230124
9525,3,싱가포르여행,여행,해외여행,아시아,싱가포르,672,10055,10727,20230124
9526,4,후쿠오카여행,여행,해외여행,아시아,일본,1202,8865,10067,20230124
9527,5,베트남여행,여행,해외여행,아시아,베트남,638,9282,9920,20230124
9528,6,오사카여행,여행,해외여행,아시아,일본,1105,8229,9334,20230124
9529,7,도쿄여행,여행,해외여행,아시아,일본,965,6526,7491,20230124
9530,8,태국여행,여행,해외여행,아시아,태국,462,6753,7215,20230124
9531,9,괌여행,여행,해외여행,오세아니아,미국,368,5287,5655,20230124
9532,10,발리여행,여행,해외여행,아시아,인도네시아,407,4745,5152,20230124
