"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3499","1","모로코여행","여행","해외여행","아프리카","모로코","15","1384","1399","20210807"
"3500","2","일본여행","여행","해외여행","아시아","일본","124","781","905","20210807"
"3501","3","하와이여행","여행","해외여행","북아메리카","미국","71","562","633","20210807"
"3502","4","괌여행","여행","해외여행","오세아니아","미국","69","527","596","20210807"
"3503","5","터키여행","여행","해외여행","유럽","터키","49","536","585","20210807"
"3504","6","미국여행","여행","해외여행","북아메리카","미국","48","387","435","20210807"
"3505","7","사이판여행","여행","해외여행","오세아니아","미국","32","352","384","20210807"
"3506","8","태국여행","여행","해외여행","아시아","태국","30","343","373","20210807"
"3507","9","스위스여행","여행","해외여행","유럽","스위스","36","312","348","20210807"
"3508","10","대만여행","여행","해외여행","아시아","대만","34","256","290","20210807"
