"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1811","1","일본여행","여행","해외여행","아시아","일본","214","627","841","20210219"
"1812","2","베트남여행","여행","해외여행","아시아","베트남","89","353","442","20210219"
"1813","3","대만여행","여행","해외여행","아시아","대만","112","297","409","20210219"
"1814","4","하와이여행","여행","해외여행","북아메리카","미국","63","310","373","20210219"
"1815","5","스위스여행","여행","해외여행","유럽","스위스","57","270","327","20210219"
"1816","6","태국여행","여행","해외여행","아시아","태국","67","218","285","20210219"
"1817","7","미국여행","여행","해외여행","북아메리카","미국","35","240","275","20210219"
"1818","8","뉴질랜드여행","여행","해외여행","오세아니아","뉴질랜드","25","166","191","20210219"
"1819","9","중국여행","여행","해외여행","아시아","중국","30","156","186","20210219"
"1820","10","발리여행","여행","해외여행","아시아","인도네시아","38","142","180","20210219"
