"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"18794","1","일본여행","여행","해외여행","아시아","일본","782","177","959","20200501"
"18795","2","베트남여행","여행","해외여행","아시아","베트남","520","106","626","20200501"
"18796","3","대만여행","여행","해외여행","아시아","대만","511","96","607","20200501"
"18797","4","태국여행","여행","해외여행","아시아","태국","394","84","478","20200501"
"18798","5","스위스여행","여행","해외여행","유럽","스위스","374","102","476","20200501"
"18799","6","하와이여행","여행","해외여행","북아메리카","미국","390","53","443","20200501"
"18800","7","방콕여행","여행","해외여행","아시아","태국","366","41","407","20200501"
"18801","8","발리여행","여행","해외여행","아시아","인도네시아","353","39","392","20200501"
"18802","9","몽골여행","여행","해외여행","아시아","몽골","305","54","359","20200501"
"18803","10","중국여행","여행","해외여행","아시아","중국","295","63","358","20200501"
