"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6029","1","일본여행","여행","해외여행","아시아","일본","2568","7637","10205","20220412"
"6030","2","괌여행","여행","해외여행","오세아니아","미국","929","2420","3349","20220412"
"6031","3","베트남여행","여행","해외여행","아시아","베트남","749","2583","3332","20220412"
"6032","4","하와이여행","여행","해외여행","북아메리카","미국","607","2423","3030","20220412"
"6033","5","태국여행","여행","해외여행","아시아","태국","562","2021","2583","20220412"
"6034","6","싱가포르여행","여행","해외여행","아시아","싱가포르","387","1943","2330","20220412"
"6035","7","터키여행","여행","해외여행","유럽","터키","293","1439","1732","20220412"
"6036","8","발리여행","여행","해외여행","아시아","인도네시아","345","1384","1729","20220412"
"6037","9","스위스여행","여행","해외여행","유럽","스위스","314","1327","1641","20220412"
"6038","10","사이판여행","여행","해외여행","오세아니아","미국","353","1238","1591","20220412"
