"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4869","1","일본여행","여행","해외여행","아시아","일본","390","1733","2123","20211222"
"4870","2","태국여행","여행","해외여행","아시아","태국","181","884","1065","20211222"
"4871","3","터키여행","여행","해외여행","유럽","터키","210","821","1031","20211222"
"4872","4","싱가포르여행","여행","해외여행","아시아","싱가포르","173","760","933","20211222"
"4873","5","베트남여행","여행","해외여행","아시아","베트남","146","570","716","20211222"
"4874","6","하와이여행","여행","해외여행","북아메리카","미국","161","458","619","20211222"
"4875","7","미국여행","여행","해외여행","북아메리카","미국","138","445","583","20211222"
"4876","8","두바이여행","여행","해외여행","아시아","아랍에미리트","72","459","531","20211222"
"4877","9","스위스여행","여행","해외여행","유럽","스위스","90","382","472","20211222"
"4878","10","괌여행","여행","해외여행","오세아니아","미국","143","317","460","20211222"
