"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8043","1","일본여행","여행","해외여행","아시아","일본","4456","17264","21720","20220902"
"8044","2","싱가포르여행","여행","해외여행","아시아","싱가포르","644","2911","3555","20220902"
"8045","3","태국여행","여행","해외여행","아시아","태국","669","2845","3514","20220902"
"8046","4","베트남여행","여행","해외여행","아시아","베트남","571","2889","3460","20220902"
"8047","5","괌여행","여행","해외여행","오세아니아","미국","689","2222","2911","20220902"
"8048","6","스위스여행","여행","해외여행","유럽","스위스","269","2151","2420","20220902"
"8049","7","방콕여행","여행","해외여행","아시아","태국","495","1839","2334","20220902"
"8050","8","대만여행","여행","해외여행","아시아","대만","522","1507","2029","20220902"
"8051","9","터키여행","여행","해외여행","유럽","터키","305","1520","1825","20220902"
"8052","10","하와이여행","여행","해외여행","북아메리카","미국","295","1439","1734","20220902"
