"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2659","1","일본여행","여행","해외여행","아시아","일본","166","675","841","20210515"
"2660","2","베트남여행","여행","해외여행","아시아","베트남","64","434","498","20210515"
"2661","3","하와이여행","여행","해외여행","북아메리카","미국","70","378","448","20210515"
"2662","4","태국여행","여행","해외여행","아시아","태국","64","320","384","20210515"
"2663","5","대만여행","여행","해외여행","아시아","대만","72","284","356","20210515"
"2664","6","미국여행","여행","해외여행","북아메리카","미국","61","277","338","20210515"
"2665","7","터키여행","여행","해외여행","유럽","터키","30","286","316","20210515"
"2666","8","스페인여행","여행","해외여행","유럽","스페인","111","195","306","20210515"
"2667","9","괌여행","여행","해외여행","오세아니아","미국","33","255","288","20210515"
"2668","10","스위스여행","여행","해외여행","유럽","스위스","59","225","284","20210515"
