"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7763","1","일본여행","여행","해외여행","아시아","일본","2301","9967","12268","20220805"
"7764","2","베트남여행","여행","해외여행","아시아","베트남","691","3863","4554","20220805"
"7765","3","태국여행","여행","해외여행","아시아","태국","723","3754","4477","20220805"
"7766","4","스위스여행","여행","해외여행","유럽","스위스","318","3621","3939","20220805"
"7767","5","싱가포르여행","여행","해외여행","아시아","싱가포르","537","3074","3611","20220805"
"7768","6","괌여행","여행","해외여행","오세아니아","미국","666","2427","3093","20220805"
"7769","7","방콕여행","여행","해외여행","아시아","태국","489","2053","2542","20220805"
"7770","8","대만여행","여행","해외여행","아시아","대만","436","2095","2531","20220805"
"7771","9","다낭여행","여행","해외여행","아시아","베트남","414","1870","2284","20220805"
"7772","10","발리여행","여행","해외여행","아시아","인도네시아","377","1637","2014","20220805"
