"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3769","1","몰타여행","여행","해외여행","유럽","몰타","30","1740","1770","20210903"
"3770","2","일본여행","여행","해외여행","아시아","일본","265","961","1226","20210903"
"3771","3","하와이여행","여행","해외여행","북아메리카","미국","155","596","751","20210903"
"3772","4","괌여행","여행","해외여행","오세아니아","미국","155","518","673","20210903"
"3773","5","미국여행","여행","해외여행","북아메리카","미국","104","549","653","20210903"
"3774","6","태국여행","여행","해외여행","아시아","태국","126","411","537","20210903"
"3775","7","사이판여행","여행","해외여행","오세아니아","미국","131","406","537","20210903"
"3776","8","대만여행","여행","해외여행","아시아","대만","109","387","496","20210903"
"3777","9","스위스여행","여행","해외여행","유럽","스위스","106","304","410","20210903"
"3778","10","이탈리아여행","여행","해외여행","유럽","이탈리아","71","328","399","20210903"
