"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8173","1","일본여행","여행","해외여행","아시아","일본","10336","33494","43830","20220914"
"8174","2","괌여행","여행","해외여행","오세아니아","미국","1221","3516","4737","20220914"
"8175","3","싱가포르여행","여행","해외여행","아시아","싱가포르","851","3615","4466","20220914"
"8176","4","태국여행","여행","해외여행","아시아","태국","907","3384","4291","20220914"
"8177","5","베트남여행","여행","해외여행","아시아","베트남","800","3448","4248","20220914"
"8178","6","방콕여행","여행","해외여행","아시아","태국","737","2244","2981","20220914"
"8179","7","대만여행","여행","해외여행","아시아","대만","764","2154","2918","20220914"
"8180","8","오사카여행","여행","해외여행","아시아","일본","619","2126","2745","20220914"
"8181","9","도쿄여행","여행","해외여행","아시아","일본","589","2003","2592","20220914"
"8182","10","터키여행","여행","해외여행","유럽","터키","420","2170","2590","20220914"
