"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7793","1","일본여행","여행","해외여행","아시아","일본","3063","11011","14074","20220808"
"7794","2","베트남여행","여행","해외여행","아시아","베트남","1103","5545","6648","20220808"
"7795","3","태국여행","여행","해외여행","아시아","태국","1047","4588","5635","20220808"
"7796","4","싱가포르여행","여행","해외여행","아시아","싱가포르","785","3662","4447","20220808"
"7797","5","괌여행","여행","해외여행","오세아니아","미국","866","2988","3854","20220808"
"7798","6","발리여행","여행","해외여행","아시아","인도네시아","563","2585","3148","20220808"
"7799","7","스위스여행","여행","해외여행","유럽","스위스","421","2678","3099","20220808"
"7800","8","방콕여행","여행","해외여행","아시아","태국","723","2372","3095","20220808"
"7801","9","다낭여행","여행","해외여행","아시아","베트남","684","2221","2905","20220808"
"7802","10","몽골여행","여행","해외여행","아시아","몽골","525","1910","2435","20220808"
