"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3959","1","일본여행","여행","해외여행","아시아","일본","338","2026","2364","20210922"
"3960","2","하와이여행","여행","해외여행","북아메리카","미국","119","2016","2135","20210922"
"3961","3","사이판여행","여행","해외여행","오세아니아","미국","133","1770","1903","20210922"
"3962","4","괌여행","여행","해외여행","오세아니아","미국","123","1562","1685","20210922"
"3963","5","태국여행","여행","해외여행","아시아","태국","113","1065","1178","20210922"
"3964","6","미국여행","여행","해외여행","북아메리카","미국","137","854","991","20210922"
"3965","7","발리여행","여행","해외여행","아시아","인도네시아","79","790","869","20210922"
"3966","8","스페인여행","여행","해외여행","유럽","스페인","72","565","637","20210922"
"3967","9","대만여행","여행","해외여행","아시아","대만","79","554","633","20210922"
"3968","10","스위스여행","여행","해외여행","유럽","스위스","68","538","606","20210922"
