"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"1011","1","일본여행","여행","해외여행","아시아","일본","250","748","998","20201201"
"1012","2","대만여행","여행","해외여행","아시아","대만","107","331","438","20201201"
"1013","3","미국여행","여행","해외여행","북아메리카","미국","65","297","362","20201201"
"1014","4","스위스여행","여행","해외여행","유럽","스위스","72","272","344","20201201"
"1015","5","베트남여행","여행","해외여행","아시아","베트남","77","259","336","20201201"
"1016","6","하와이여행","여행","해외여행","북아메리카","미국","67","221","288","20201201"
"1017","7","태국여행","여행","해외여행","아시아","태국","74","195","269","20201201"
"1018","8","중국여행","여행","해외여행","아시아","중국","49","219","268","20201201"
"1019","9","뉴질랜드여행","여행","해외여행","오세아니아","뉴질랜드","35","202","237","20201201"
"1020","10","터키여행","여행","해외여행","유럽","터키","35","170","205","20201201"
