"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3799","1","일본여행","여행","해외여행","아시아","일본","346","1277","1623","20210906"
"3800","2","사이판여행","여행","해외여행","오세아니아","미국","168","753","921","20210906"
"3801","3","괌여행","여행","해외여행","오세아니아","미국","231","663","894","20210906"
"3802","4","하와이여행","여행","해외여행","북아메리카","미국","192","653","845","20210906"
"3803","5","미국여행","여행","해외여행","북아메리카","미국","165","479","644","20210906"
"3804","6","태국여행","여행","해외여행","아시아","태국","136","446","582","20210906"
"3805","7","이탈리아여행","여행","해외여행","유럽","이탈리아","108","416","524","20210906"
"3806","8","대만여행","여행","해외여행","아시아","대만","106","367","473","20210906"
"3807","9","스페인여행","여행","해외여행","유럽","스페인","108","364","472","20210906"
"3808","10","스위스여행","여행","해외여행","유럽","스위스","115","349","464","20210906"
