"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5219","1","일본여행","여행","해외여행","아시아","일본","360","1839","2199","20220121"
"5220","2","사이판여행","여행","해외여행","오세아니아","미국","270","1232","1502","20220121"
"5221","3","태국여행","여행","해외여행","아시아","태국","180","787","967","20220121"
"5222","4","베트남여행","여행","해외여행","아시아","베트남","129","789","918","20220121"
"5223","5","싱가포르여행","여행","해외여행","아시아","싱가포르","118","577","695","20220121"
"5224","6","두바이여행","여행","해외여행","아시아","아랍에미리트","60","585","645","20220121"
"5225","7","터키여행","여행","해외여행","유럽","터키","136","506","642","20220121"
"5226","8","하와이여행","여행","해외여행","북아메리카","미국","119","471","590","20220121"
"5227","9","괌여행","여행","해외여행","오세아니아","미국","102","383","485","20220121"
"5228","10","스위스여행","여행","해외여행","유럽","스위스","74","377","451","20220121"
