"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6695","1","일본여행","여행","해외여행","아시아","일본","2502","21137","23639","20220612"
"6696","2","베트남여행","여행","해외여행","아시아","베트남","506","5812","6318","20220612"
"6697","3","괌여행","여행","해외여행","오세아니아","미국","428","4165","4593","20220612"
"6698","4","태국여행","여행","해외여행","아시아","태국","455","4087","4542","20220612"
"6699","5","싱가포르여행","여행","해외여행","아시아","싱가포르","356","3888","4244","20220612"
"6700","6","터키여행","여행","해외여행","유럽","터키","167","3136","3303","20220612"
"6701","7","하와이여행","여행","해외여행","북아메리카","미국","233","2688","2921","20220612"
"6702","8","대만여행","여행","해외여행","아시아","대만","243","2470","2713","20220612"
"6703","9","발리여행","여행","해외여행","아시아","인도네시아","154","2304","2458","20220612"
"6704","10","스위스여행","여행","해외여행","유럽","스위스","151","1770","1921","20220612"
