"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"181","1","일본여행","여행","해외여행","아시아","일본","273","937","1210","20200909"
"182","2","스위스여행","여행","해외여행","유럽","스위스","163","544","707","20200909"
"183","3","대만여행","여행","해외여행","아시아","대만","171","531","702","20200909"
"184","4","베트남여행","여행","해외여행","아시아","베트남","122","479","601","20200909"
"185","5","미국여행","여행","해외여행","북아메리카","미국","86","351","437","20200909"
"186","6","중국여행","여행","해외여행","아시아","중국","98","315","413","20200909"
"187","7","태국여행","여행","해외여행","아시아","태국","132","249","381","20200909"
"188","8","하와이여행","여행","해외여행","북아메리카","미국","75","300","375","20200909"
"189","9","몽골여행","여행","해외여행","아시아","몽골","54","264","318","20200909"
"190","10","발리여행","여행","해외여행","아시아","인도네시아","84","223","307","20200909"
