"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6149","1","일본여행","여행","해외여행","아시아","일본","3333","10316","13649","20220420"
"6150","2","베트남여행","여행","해외여행","아시아","베트남","814","2951","3765","20220420"
"6151","3","괌여행","여행","해외여행","오세아니아","미국","828","2375","3203","20220420"
"6152","4","태국여행","여행","해외여행","아시아","태국","634","2331","2965","20220420"
"6153","5","싱가포르여행","여행","해외여행","아시아","싱가포르","486","2198","2684","20220420"
"6154","6","하와이여행","여행","해외여행","북아메리카","미국","515","2038","2553","20220420"
"6155","7","터키여행","여행","해외여행","유럽","터키","324","1810","2134","20220420"
"6156","8","발리여행","여행","해외여행","아시아","인도네시아","303","1774","2077","20220420"
"6157","9","대만여행","여행","해외여행","아시아","대만","339","1347","1686","20220420"
"6158","10","스페인여행","여행","해외여행","유럽","스페인","281","1389","1670","20220420"
