"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5299","1","두바이여행","여행","해외여행","아시아","아랍에미리트","76","1719","1795","20220129"
"5300","2","일본여행","여행","해외여행","아시아","일본","196","1510","1706","20220129"
"5301","3","싱가포르여행","여행","해외여행","아시아","싱가포르","63","695","758","20220129"
"5302","4","태국여행","여행","해외여행","아시아","태국","104","602","706","20220129"
"5303","5","사이판여행","여행","해외여행","오세아니아","미국","71","599","670","20220129"
"5304","6","필리핀여행","여행","해외여행","아시아","필리핀","70","588","658","20220129"
"5305","7","베트남여행","여행","해외여행","아시아","베트남","65","586","651","20220129"
"5306","8","아랍에미리트여행","여행","해외여행","아시아","아랍에미리트","0","549","549","20220129"
"5307","9","하와이여행","여행","해외여행","북아메리카","미국","64","455","519","20220129"
"5308","10","터키여행","여행","해외여행","유럽","터키","42","472","514","20220129"
