SEQ_NO,ALL_KWRD_RANK_CO,SRCHWRD_NM,UPPER_CTGRY_NM,LWPRT_CTGRY_NM,CNTT_NM,COUNTRY_NM,MOBILE_SCCNT_VALUE,PC_SCCNT_VALUE,SCCNT_SM_VALUE,SCCNT_DE
9463,1,일본여행,여행,해외여행,아시아,일본,3249,15772,19021,20230118
9464,2,후쿠오카여행,여행,해외여행,아시아,일본,1904,6554,8458,20230118
9465,3,오사카여행,여행,해외여행,아시아,일본,1509,5759,7268,20230118
9466,4,대만여행,여행,해외여행,아시아,대만,1316,5499,6815,20230118
9467,5,싱가포르여행,여행,해외여행,아시아,싱가포르,980,5579,6559,20230118
9468,6,베트남여행,여행,해외여행,아시아,베트남,1088,5424,6512,20230118
9469,7,도쿄여행,여행,해외여행,아시아,일본,1443,4867,6310,20230118
9470,8,태국여행,여행,해외여행,아시아,태국,873,4427,5300,20230118
9471,9,홍콩여행,여행,해외여행,아시아,중국,563,3108,3671,20230118
9472,10,방콕여행,여행,해외여행,아시아,태국,652,2890,3542,20230118
