"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7503","1","일본여행","여행","해외여행","아시아","일본","1655","14556","16211","20220710"
"7504","2","베트남여행","여행","해외여행","아시아","베트남","439","5477","5916","20220710"
"7505","3","태국여행","여행","해외여행","아시아","태국","454","5288","5742","20220710"
"7506","4","싱가포르여행","여행","해외여행","아시아","싱가포르","423","4653","5076","20220710"
"7507","5","괌여행","여행","해외여행","오세아니아","미국","430","3894","4324","20220710"
"7508","6","발리여행","여행","해외여행","아시아","인도네시아","198","3640","3838","20220710"
"7509","7","터키여행","여행","해외여행","유럽","터키","183","3407","3590","20220710"
"7510","8","방콕여행","여행","해외여행","아시아","태국","291","3057","3348","20220710"
"7511","9","대만여행","여행","해외여행","아시아","대만","231","2252","2483","20220710"
"7512","10","다낭여행","여행","해외여행","아시아","베트남","238","2165","2403","20220710"
