"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6419","1","일본여행","여행","해외여행","아시아","일본","7543","27174","34717","20220517"
"6420","2","베트남여행","여행","해외여행","아시아","베트남","1069","4064","5133","20220517"
"6421","3","태국여행","여행","해외여행","아시아","태국","919","3522","4441","20220517"
"6422","4","괌여행","여행","해외여행","오세아니아","미국","1012","2780","3792","20220517"
"6423","5","싱가포르여행","여행","해외여행","아시아","싱가포르","648","2730","3378","20220517"
"6424","6","터키여행","여행","해외여행","유럽","터키","416","2527","2943","20220517"
"6425","7","하와이여행","여행","해외여행","북아메리카","미국","475","2045","2520","20220517"
"6426","8","대만여행","여행","해외여행","아시아","대만","504","1635","2139","20220517"
"6427","9","발리여행","여행","해외여행","아시아","인도네시아","357","1647","2004","20220517"
"6428","10","스위스여행","여행","해외여행","유럽","스위스","324","1521","1845","20220517"
