"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5279","1","일본여행","여행","해외여행","아시아","일본","343","1873","2216","20220127"
"5280","2","터키여행","여행","해외여행","유럽","터키","125","727","852","20220127"
"5281","3","태국여행","여행","해외여행","아시아","태국","171","646","817","20220127"
"5282","4","사이판여행","여행","해외여행","오세아니아","미국","165","647","812","20220127"
"5283","5","베트남여행","여행","해외여행","아시아","베트남","142","587","729","20220127"
"5284","6","싱가포르여행","여행","해외여행","아시아","싱가포르","125","552","677","20220127"
"5285","7","스위스여행","여행","해외여행","유럽","스위스","99","495","594","20220127"
"5286","8","하와이여행","여행","해외여행","북아메리카","미국","106","439","545","20220127"
"5287","9","두바이여행","여행","해외여행","아시아","아랍에미리트","66","415","481","20220127"
"5288","10","미국여행","여행","해외여행","북아메리카","미국","84","384","468","20220127"
