"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2589","1","일본여행","여행","해외여행","아시아","일본","129","565","694","20210508"
"2590","2","대만여행","여행","해외여행","아시아","대만","71","431","502","20210508"
"2591","3","베트남여행","여행","해외여행","아시아","베트남","75","332","407","20210508"
"2592","4","하와이여행","여행","해외여행","북아메리카","미국","46","313","359","20210508"
"2593","5","태국여행","여행","해외여행","아시아","태국","40","303","343","20210508"
"2594","6","조지아여행","여행","해외여행","유럽","조지아","8","327","335","20210508"
"2595","7","괌여행","여행","해외여행","오세아니아","미국","43","281","324","20210508"
"2596","8","미국여행","여행","해외여행","북아메리카","미국","48","245","293","20210508"
"2597","9","스위스여행","여행","해외여행","유럽","스위스","49","240","289","20210508"
"2598","10","스페인여행","여행","해외여행","유럽","스페인","58","219","277","20210508"
