"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3279","1","일본여행","여행","해외여행","아시아","일본","190","722","912","20210716"
"3280","2","하와이여행","여행","해외여행","북아메리카","미국","107","415","522","20210716"
"3281","3","미국여행","여행","해외여행","북아메리카","미국","93","393","486","20210716"
"3282","4","태국여행","여행","해외여행","아시아","태국","105","279","384","20210716"
"3283","5","괌여행","여행","해외여행","오세아니아","미국","95","261","356","20210716"
"3284","6","사이판여행","여행","해외여행","오세아니아","미국","98","231","329","20210716"
"3285","7","베트남여행","여행","해외여행","아시아","베트남","54","231","285","20210716"
"3286","8","스위스여행","여행","해외여행","유럽","스위스","56","214","270","20210716"
"3287","9","중국여행","여행","해외여행","아시아","중국","62","178","240","20210716"
"3288","10","대만여행","여행","해외여행","아시아","대만","44","183","227","20210716"
