"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"5189","1","일본여행","여행","해외여행","아시아","일본","505","2130","2635","20220118"
"5190","2","사이판여행","여행","해외여행","오세아니아","미국","197","733","930","20220118"
"5191","3","베트남여행","여행","해외여행","아시아","베트남","155","680","835","20220118"
"5192","4","태국여행","여행","해외여행","아시아","태국","169","632","801","20220118"
"5193","5","하와이여행","여행","해외여행","북아메리카","미국","148","646","794","20220118"
"5194","6","터키여행","여행","해외여행","유럽","터키","168","614","782","20220118"
"5195","7","싱가포르여행","여행","해외여행","아시아","싱가포르","106","564","670","20220118"
"5196","8","두바이여행","여행","해외여행","아시아","아랍에미리트","80","575","655","20220118"
"5197","9","괌여행","여행","해외여행","오세아니아","미국","141","433","574","20220118"
"5198","10","미국여행","여행","해외여행","북아메리카","미국","116","375","491","20220118"
