"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"3999","1","일본여행","여행","해외여행","아시아","일본","374","2064","2438","20210926"
"4000","2","사이판여행","여행","해외여행","오세아니아","미국","149","1521","1670","20210926"
"4001","3","하와이여행","여행","해외여행","북아메리카","미국","97","1431","1528","20210926"
"4002","4","괌여행","여행","해외여행","오세아니아","미국","125","1214","1339","20210926"
"4003","5","대만여행","여행","해외여행","아시아","대만","69","877","946","20210926"
"4004","6","태국여행","여행","해외여행","아시아","태국","99","833","932","20210926"
"4005","7","발리여행","여행","해외여행","아시아","인도네시아","73","839","912","20210926"
"4006","8","스페인여행","여행","해외여행","유럽","스페인","73","639","712","20210926"
"4007","9","미국여행","여행","해외여행","북아메리카","미국","113","599","712","20210926"
"4008","10","터키여행","여행","해외여행","유럽","터키","69","605","674","20210926"
