"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8363","1","일본여행","여행","해외여행","아시아","일본","2564","19555","22119","20221003"
"8364","2","후쿠오카여행","여행","해외여행","아시아","일본","714","5292","6006","20221003"
"8365","3","오사카여행","여행","해외여행","아시아","일본","760","5236","5996","20221003"
"8366","4","대만여행","여행","해외여행","아시아","대만","627","5257","5884","20221003"
"8367","5","괌여행","여행","해외여행","오세아니아","미국","471","5196","5667","20221003"
"8368","6","싱가포르여행","여행","해외여행","아시아","싱가포르","485","4974","5459","20221003"
"8369","7","베트남여행","여행","해외여행","아시아","베트남","415","4666","5081","20221003"
"8370","8","도쿄여행","여행","해외여행","아시아","일본","688","4322","5010","20221003"
"8371","9","태국여행","여행","해외여행","아시아","태국","403","4446","4849","20221003"
"8372","10","세부여행","여행","해외여행","아시아","필리핀","271","3474","3745","20221003"
