"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4769","1","일본여행","여행","해외여행","아시아","일본","357","2153","2510","20211212"
"4770","2","태국여행","여행","해외여행","아시아","태국","126","1144","1270","20211212"
"4771","3","베트남여행","여행","해외여행","아시아","베트남","97","1087","1184","20211212"
"4772","4","싱가포르여행","여행","해외여행","아시아","싱가포르","81","662","743","20211212"
"4773","5","하와이여행","여행","해외여행","북아메리카","미국","65","554","619","20211212"
"4774","6","대만여행","여행","해외여행","아시아","대만","61","530","591","20211212"
"4775","7","터키여행","여행","해외여행","유럽","터키","67","520","587","20211212"
"4776","8","미국여행","여행","해외여행","북아메리카","미국","71","467","538","20211212"
"4777","9","스위스여행","여행","해외여행","유럽","스위스","57","436","493","20211212"
"4778","10","스페인여행","여행","해외여행","유럽","스페인","51","426","477","20211212"
