"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6009","1","일본여행","여행","해외여행","아시아","일본","1130","7793","8923","20220410"
"6010","2","베트남여행","여행","해외여행","아시아","베트남","229","2794","3023","20220410"
"6011","3","하와이여행","여행","해외여행","북아메리카","미국","157","2712","2869","20220410"
"6012","4","괌여행","여행","해외여행","오세아니아","미국","203","2601","2804","20220410"
"6013","5","태국여행","여행","해외여행","아시아","태국","210","2327","2537","20220410"
"6014","6","싱가포르여행","여행","해외여행","아시아","싱가포르","177","2174","2351","20220410"
"6015","7","스위스여행","여행","해외여행","유럽","스위스","176","1917","2093","20220410"
"6016","8","터키여행","여행","해외여행","유럽","터키","180","1782","1962","20220410"
"6017","9","발리여행","여행","해외여행","아시아","인도네시아","137","1656","1793","20220410"
"6018","10","사이판여행","여행","해외여행","오세아니아","미국","130","1505","1635","20220410"
