"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"7873","1","일본여행","여행","해외여행","아시아","일본","3743","13757","17500","20220816"
"7874","2","태국여행","여행","해외여행","아시아","태국","1183","5326","6509","20220816"
"7875","3","베트남여행","여행","해외여행","아시아","베트남","1082","4375","5457","20220816"
"7876","4","싱가포르여행","여행","해외여행","아시아","싱가포르","693","3762","4455","20220816"
"7877","5","괌여행","여행","해외여행","오세아니아","미국","956","3462","4418","20220816"
"7878","6","방콕여행","여행","해외여행","아시아","태국","731","2907","3638","20220816"
"7879","7","스위스여행","여행","해외여행","유럽","스위스","403","2639","3042","20220816"
"7880","8","발리여행","여행","해외여행","아시아","인도네시아","436","2122","2558","20220816"
"7881","9","다낭여행","여행","해외여행","아시아","베트남","616","1886","2502","20220816"
"7882","10","터키여행","여행","해외여행","유럽","터키","322","2145","2467","20220816"
