"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8653","1","일본여행","여행","해외여행","아시아","일본","3039","11633","14672","20221101"
"8654","2","후쿠오카여행","여행","해외여행","아시아","일본","1486","5231","6717","20221101"
"8655","3","오사카여행","여행","해외여행","아시아","일본","1416","4840","6256","20221101"
"8656","4","도쿄여행","여행","해외여행","아시아","일본","1183","3843","5026","20221101"
"8657","5","대만여행","여행","해외여행","아시아","대만","883","3237","4120","20221101"
"8658","6","베트남여행","여행","해외여행","아시아","베트남","674","3227","3901","20221101"
"8659","7","싱가포르여행","여행","해외여행","아시아","싱가포르","561","3220","3781","20221101"
"8660","8","태국여행","여행","해외여행","아시아","태국","636","2834","3470","20221101"
"8661","9","괌여행","여행","해외여행","오세아니아","미국","584","2024","2608","20221101"
"8662","10","방콕여행","여행","해외여행","아시아","태국","519","2009","2528","20221101"
