"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"8303","1","일본여행","여행","해외여행","아시아","일본","6741","21740","28481","20220927"
"8304","2","대만여행","여행","해외여행","아시아","대만","1319","4401","5720","20220927"
"8305","3","오사카여행","여행","해외여행","아시아","일본","1157","3752","4909","20220927"
"8306","4","후쿠오카여행","여행","해외여행","아시아","일본","1211","3688","4899","20220927"
"8307","5","싱가포르여행","여행","해외여행","아시아","싱가포르","692","3809","4501","20220927"
"8308","6","도쿄여행","여행","해외여행","아시아","일본","1199","3240","4439","20220927"
"8309","7","베트남여행","여행","해외여행","아시아","베트남","817","3259","4076","20220927"
"8310","8","태국여행","여행","해외여행","아시아","태국","817","3102","3919","20220927"
"8311","9","괌여행","여행","해외여행","오세아니아","미국","928","2921","3849","20220927"
"8312","10","방콕여행","여행","해외여행","아시아","태국","641","1993","2634","20220927"
