"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"2599","1","일본여행","여행","해외여행","아시아","일본","204","809","1013","20210509"
"2600","2","대만여행","여행","해외여행","아시아","대만","64","538","602","20210509"
"2601","3","하와이여행","여행","해외여행","북아메리카","미국","67","431","498","20210509"
"2602","4","베트남여행","여행","해외여행","아시아","베트남","59","390","449","20210509"
"2603","5","미국여행","여행","해외여행","북아메리카","미국","55","360","415","20210509"
"2604","6","태국여행","여행","해외여행","아시아","태국","58","338","396","20210509"
"2605","7","괌여행","여행","해외여행","오세아니아","미국","51","320","371","20210509"
"2606","8","뉴질랜드여행","여행","해외여행","오세아니아","뉴질랜드","53","298","351","20210509"
"2607","9","스위스여행","여행","해외여행","유럽","스위스","53","286","339","20210509"
"2608","10","중국여행","여행","해외여행","아시아","중국","53","252","305","20210509"
