"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"6559","1","일본여행","여행","해외여행","아시아","일본","5916","20784","26700","20220531"
"6560","2","베트남여행","여행","해외여행","아시아","베트남","931","4506","5437","20220531"
"6561","3","싱가포르여행","여행","해외여행","아시아","싱가포르","629","3035","3664","20220531"
"6562","4","대만여행","여행","해외여행","아시아","대만","457","1859","2316","20220531"
"6563","5","필리핀여행","여행","해외여행","아시아","필리핀","311","1214","1525","20220531"
"6564","6","미국여행","여행","해외여행","북아메리카","미국","179","891","1070","20220531"
"6565","7","중국여행","여행","해외여행","아시아","중국","106","459","565","20220531"
"6566","8","청도여행","여행","해외여행","아시아","중국","19","111","130","20220531"
"6567","1","일본여행","여행","해외여행","아시아","일본","5916","20784","26700","20220531"
"6568","2","베트남여행","여행","해외여행","아시아","베트남","931","4506","5437","20220531"
"6569","3","괌여행","여행","해외여행","오세아니아","미국","881","3080","3961","20220531"
"6570","4","싱가포르여행","여행","해외여행","아시아","싱가포르","629","3035","3664","20220531"
"6571","5","태국여행","여행","해외여행","아시아","태국","752","2861","3613","20220531"
"6572","6","하와이여행","여행","해외여행","북아메리카","미국","432","1979","2411","20220531"
"6573","7","터키여행","여행","해외여행","유럽","터키","393","2005","2398","20220531"
"6574","8","대만여행","여행","해외여행","아시아","대만","457","1859","2316","20220531"
"6575","9","발리여행","여행","해외여행","아시아","인도네시아","367","1611","1978","20220531"
"6576","10","스위스여행","여행","해외여행","유럽","스위스","235","1351","1586","20220531"
