"SEQ_NO","ALL_KWRD_RANK_CO","SRCHWRD_NM","UPPER_CTGRY_NM","LWPRT_CTGRY_NM","CNTT_NM","COUNTRY_NM","MOBILE_SCCNT_VALUE","PC_SCCNT_VALUE","SCCNT_SM_VALUE","SCCNT_DE"
"4339","1","일본여행","여행","해외여행","아시아","일본","529","3845","4374","20211030"
"4340","2","태국여행","여행","해외여행","아시아","태국","239","2282","2521","20211030"
"4341","3","괌여행","여행","해외여행","오세아니아","미국","140","1657","1797","20211030"
"4342","4","베트남여행","여행","해외여행","아시아","베트남","112","1400","1512","20211030"
"4343","5","하와이여행","여행","해외여행","북아메리카","미국","146","1170","1316","20211030"
"4344","6","싱가포르여행","여행","해외여행","아시아","싱가포르","111","1189","1300","20211030"
"4345","7","터키여행","여행","해외여행","유럽","터키","96","1012","1108","20211030"
"4346","8","스페인여행","여행","해외여행","유럽","스페인","116","824","940","20211030"
"4347","9","사이판여행","여행","해외여행","오세아니아","미국","93","835","928","20211030"
"4348","10","미국여행","여행","해외여행","북아메리카","미국","88","713","801","20211030"
